"CODNEG"	"DATE"	"RET"
"BRKM5"	"2015-11-27"	0.022736338252891914
"BRKM5"	"2015-11-30"	0.012355212355212367
"BRML3"	"2015-11-03"	0.07047279214986611
"BRML3"	"2015-11-04"	-0.021328958162428205
"BRML3"	"2015-11-05"	0.03768844221105537
"BRML3"	"2015-11-06"	-0.023424878836833675
"BRML3"	"2015-11-09"	0.0016722408026755495
"BRML3"	"2015-11-10"	0.03813559322033892
"BRML3"	"2015-11-11"	0.03507340946166392
"BRML3"	"2015-11-12"	-0.014084507042253499
"BRML3"	"2015-11-13"	0.047011952191235044
"BRML3"	"2015-11-16"	-0.014339622641509396
"BRML3"	"2015-11-17"	0.03198781416603198
"BRML3"	"2015-11-18"	0.006588579795021952
"BRML3"	"2015-11-19"	-0.03939828080229231
"BRML3"	"2015-11-23"	0.0
"BRML3"	"2015-11-24"	0.017332328560663184
"BRML3"	"2015-11-25"	0.0022607385079126707
"BRML3"	"2015-11-26"	0.002991772625280548
"BRML3"	"2015-11-27"	-0.006772009029345362
"BRML3"	"2015-11-30"	-0.022120518688024345
"BRPR3"	"2015-11-03"	0.02833333333333332
"BRPR3"	"2015-11-04"	-0.010458567980691795
"BRPR3"	"2015-11-05"	0.007311129163281873
"BRPR3"	"2015-11-06"	-0.03147699757869254
"BRPR3"	"2015-11-09"	0.0025380710659897937
"BRPR3"	"2015-11-10"	0.0016891891891891533
"BRPR3"	"2015-11-11"	0.03201347935973048
"BRPR3"	"2015-11-12"	-0.025162337662337702
"BRPR3"	"2015-11-13"	0.0
"BRPR3"	"2015-11-16"	-0.010887772194304774
"BRPR3"	"2015-11-17"	-0.007575757575757713
"BRPR3"	"2015-11-18"	-0.017094017094017033
"BRPR3"	"2015-11-19"	-0.0069084628670120956
"BRPR3"	"2015-11-23"	-0.015679442508710777
"BRPR3"	"2015-11-24"	-0.019590382902938613
"BRPR3"	"2015-11-25"	-0.030192131747483995
"BRPR3"	"2015-11-26"	0.0
"BRPR3"	"2015-11-27"	-0.013295346628679847
"BRPR3"	"2015-11-30"	0.0
"BRSR6"	"2015-11-03"	0.020000000000000018
"BRSR6"	"2015-11-04"	0.024390243902438935
"BRSR6"	"2015-11-05"	0.061806656101426403
"BRSR6"	"2015-11-06"	-0.04179104477611944
"BRSR6"	"2015-11-09"	-0.047987616099071144
"BRSR6"	"2015-11-10"	0.0
"BRSR6"	"2015-11-11"	-0.01639344262295076
"BRSR6"	"2015-11-12"	-0.04111842105263158
"BRSR6"	"2015-11-13"	0.01724137931034492
"BRSR6"	"2015-11-16"	0.0016778523489932528
"BRSR6"	"2015-11-17"	0.021487603305785107
"BRSR6"	"2015-11-18"	0.011235955056179678
"BRSR6"	"2015-11-19"	0.026984126984126975
"BRSR6"	"2015-11-23"	-0.030769230769230795
"BRSR6"	"2015-11-24"	-0.001584786053882692
"BRSR6"	"2015-11-25"	-0.03968253968253968
"BRSR6"	"2015-11-26"	0.006600660066006607
"BRSR6"	"2015-11-27"	-0.05691056910569114
"BRSR6"	"2015-11-30"	-0.06034482758620684
"BTOW3"	"2015-11-03"	0.03957075788061703
"BTOW3"	"2015-11-04"	-0.013461538461538403
"BTOW3"	"2015-11-05"	0.005840363400389348
"BTOW3"	"2015-11-06"	-0.01774397972116599
"BTOW3"	"2015-11-09"	-0.0384862091084028
"BTOW3"	"2015-11-10"	-0.03355704697986577
"BTOW3"	"2015-11-11"	-0.0013908205841447392
"BTOW3"	"2015-11-12"	-0.013840830449826941
"BTOW3"	"2015-11-13"	0.07142857142857142
"BTOW3"	"2015-11-16"	-0.04635761589403969
"BTOW3"	"2015-11-17"	0.008327550312283083
"BTOW3"	"2015-11-18"	-0.004745762711864426
"BTOW3"	"2015-11-19"	-0.020270270270270316
"BTOW3"	"2015-11-23"	-0.0020505809979494967
"BTOW3"	"2015-11-24"	-0.0027510316368637654
"BTOW3"	"2015-11-25"	0.03749999999999994
"BTOW3"	"2015-11-26"	0.01342281879194626
"BTOW3"	"2015-11-27"	-0.012080536912751658
"BTOW3"	"2015-11-30"	0.014432989690721586
"BVMF3"	"2015-11-03"	0.04289318755256516
"BVMF3"	"2015-11-04"	-0.03450980392156859
"BVMF3"	"2015-11-05"	-0.012913640032284112
"BVMF3"	"2015-11-06"	-0.013157894736842117
"BVMF3"	"2015-11-09"	0.006666666666666672
"BVMF3"	"2015-11-10"	0.019166666666666703
"BVMF3"	"2015-11-11"	0.01626016260162596
"BVMF3"	"2015-11-12"	-0.023181454836131026
"BVMF3"	"2015-11-13"	-0.01800327332242231
"BVMF3"	"2015-11-16"	0.00839630562552474
"BVMF3"	"2015-11-17"	-0.004938271604938312
"BVMF3"	"2015-11-18"	0.023102310231023198
"BVMF3"	"2015-11-19"	-0.02786624203821653
"BVMF3"	"2015-11-23"	0.015497553017944496
"BVMF3"	"2015-11-24"	-0.007358953393295164
"BVMF3"	"2015-11-25"	0.00914380714879478
"BVMF3"	"2015-11-26"	-0.0057803468208092726
"BVMF3"	"2015-11-27"	-0.01918265221017518
"BVMF3"	"2015-11-30"	-0.015584415584415713
"CARD3"	"2015-11-03"	0.0
"CARD3"	"2015-11-04"	-0.003322259136212554
"CARD3"	"2015-11-05"	0.016666666666666607
"CARD3"	"2015-11-06"	0.0
"CARD3"	"2015-11-09"	-0.013157894736842117
"CARD3"	"2015-11-10"	0.0
"CARD3"	"2015-11-11"	-0.006514657980456032
"CARD3"	"2015-11-12"	-0.006535947712418306
"CARD3"	"2015-11-13"	-0.03225806451612906
"CARD3"	"2015-11-16"	0.013333333333333345
"CARD3"	"2015-11-17"	-0.019736842105263174
"CARD3"	"2015-11-18"	0.030100334448160484
"CARD3"	"2015-11-19"	0.0032467532467531776
"CARD3"	"2015-11-23"	-0.019292604501607736
"CARD3"	"2015-11-24"	-0.022580645161290415
"CARD3"	"2015-11-25"	0.009900990099009984
"CARD3"	"2015-11-26"	-0.01639344262295076
"CARD3"	"2015-11-27"	-0.0033333333333332624
"CARD3"	"2015-11-30"	-0.01694915254237297
"CCRO3"	"2015-11-03"	0.033305578684429675
"CCRO3"	"2015-11-04"	-0.01336477987421383
"CCRO3"	"2015-11-05"	0.03015873015873022
"CCRO3"	"2015-11-06"	-0.014649190439475811
"CCRO3"	"2015-11-09"	-0.011709601873536327
"CCRO3"	"2015-11-10"	0.038709677419354875
"CCRO3"	"2015-11-11"	0.022376543209876476
"CCRO3"	"2015-11-12"	-0.014925373134328438
"CCRO3"	"2015-11-13"	0.0007656967840734906
"CCRO3"	"2015-11-16"	0.0007645259938837758
"CCRO3"	"2015-11-17"	0.0030303030303031006
"CCRO3"	"2015-11-18"	0.027190332326283945
"CCRO3"	"2015-11-19"	0.024799416484318004
"CCRO3"	"2015-11-23"	-0.02473498233215545
"CCRO3"	"2015-11-24"	0.02415812591508053
"CCRO3"	"2015-11-25"	-0.026657060518732057
"CCRO3"	"2015-11-26"	-0.01552106430155204
"CCRO3"	"2015-11-27"	-0.0037821482602118537
"CCRO3"	"2015-11-30"	-0.016129032258064446
"CCXC3"	"2015-11-03"	-0.042553191489361625
"CCXC3"	"2015-11-04"	-0.045092838196286456
"CCXC3"	"2015-11-05"	-0.01666666666666668
"CCXC3"	"2015-11-06"	0.0285714285714286
"CCXC3"	"2015-11-09"	0.01988636363636359
"CCXC3"	"2015-11-10"	-0.010989010989010999
"CCXC3"	"2015-11-11"	-0.01657458563535913
"CCXC3"	"2015-11-12"	-0.01966292134831456
"CCXC3"	"2015-11-13"	-0.011173184357541908
"CCXC3"	"2015-11-16"	-0.028011204481792618
"CCXC3"	"2015-11-17"	0.019999999999999955
"CCXC3"	"2015-11-18"	-0.03932584269662925
"CCXC3"	"2015-11-19"	0.037790697674418575
"CCXC3"	"2015-11-23"	0.051428571428571476
"CCXC3"	"2015-11-24"	0.0277777777777778
"CCXC3"	"2015-11-25"	-0.01081081081081082
"CCXC3"	"2015-11-26"	0.033613445378151294
"CCXC3"	"2015-11-27"	0.008174386920980995
"CCXC3"	"2015-11-30"	-0.002777777777777842
"CESP6"	"2015-11-03"	0.04738461538461536
"CESP6"	"2015-11-04"	-0.04084014002333718
"CESP6"	"2015-11-05"	-0.027963525835866206
"CESP6"	"2015-11-06"	0.003158559696778314
"CESP6"	"2015-11-09"	-0.026448362720403018
"CESP6"	"2015-11-10"	0.03710937500000002
"CESP6"	"2015-11-11"	0.028248587570621424
"CESP6"	"2015-11-12"	-0.0036429872495445494
"CESP6"	"2015-11-13"	-0.009202453987730192
"CESP6"	"2015-11-16"	-0.02119700748129675
"CESP6"	"2015-11-17"	0.009505703422053254
"CESP6"	"2015-11-18"	-0.032055311125078555
"CESP6"	"2015-11-19"	0.029850746268656657
"CESP6"	"2015-11-23"	-0.027284263959390844
"CESP6"	"2015-11-24"	-0.030065359477124236
"CESP6"	"2015-11-25"	-0.0540540540540541
"CESP6"	"2015-11-26"	-0.005681818181818187
"CESP6"	"2015-11-27"	0.01071428571428574
"CESP6"	"2015-11-30"	-0.04199288256227757
"CGAS5"	"2015-11-03"	-0.005592025285679649
"CGAS5"	"2015-11-04"	-0.007334963325183305
"CGAS5"	"2015-11-05"	-0.007317073170731638
"CGAS5"	"2015-11-06"	-0.007299270072992805
"CGAS5"	"2015-11-09"	-0.0024509803921567235
"CGAS5"	"2015-11-10"	0.007249999999999979
"CGAS5"	"2015-11-11"	0.004713470602828025
"CGAS5"	"2015-11-12"	-0.0056469432850478
"CGAS5"	"2015-11-13"	0.0
"CGAS5"	"2015-11-16"	-0.0029629629629629
"CGAS5"	"2015-11-17"	0.00272344639762316
"CGAS5"	"2015-11-18"	-0.002463054187192153
"CGAS5"	"2015-11-19"	-0.00418513047759711
"CGAS5"	"2015-11-23"	0.002469135802469171
"CGAS5"	"2015-11-24"	-0.0004948045522019576
"CGAS5"	"2015-11-25"	0.011358024691358045
"CGAS5"	"2015-11-26"	-0.014220294046758336
"CGAS5"	"2015-11-27"	0.0012224938875306666
"CGAS5"	"2015-11-30"	0.010989010989010884
"CGRA4"	"2015-11-03"	-0.08476104598737597
"CGRA4"	"2015-11-04"	-0.04147031102733266
"CGRA4"	"2015-11-05"	0.01968503937007867
"CGRA4"	"2015-11-06"	-0.009803921568627416
"CGRA4"	"2015-11-09"	-0.006849315068493178
"CGRA4"	"2015-11-10"	0.030541871921182313
"CGRA4"	"2015-11-11"	-0.05192307692307701
"CGRA4"	"2015-11-12"	0.005000000000000071
"CGRA4"	"2015-11-13"	0.0019880715705764985
"CGRA4"	"2015-11-16"	-0.004975124378109523
"CGRA4"	"2015-11-17"	-0.006986027944111805
"CGRA4"	"2015-11-18"	-0.005000000000000071
"CGRA4"	"2015-11-19"	-0.008000000000000007
"CGRA4"	"2015-11-23"	0.009081735620585252
"CGRA4"	"2015-11-24"	-0.0009999999999999788
"CGRA4"	"2015-11-25"	-0.007007007007007036
"CGRA4"	"2015-11-26"	0.0
"CGRA4"	"2015-11-27"	-0.0060544904137235615
"CGRA4"	"2015-11-30"	0.018181818181818153
"CIEL3"	"2015-11-03"	0.02495930548019538
"CIEL3"	"2015-11-04"	-0.033766233766233694
"CIEL3"	"2015-11-05"	0.019613111230521334
"CIEL3"	"2015-11-06"	-0.0029278679797710787
"CIEL3"	"2015-11-09"	-0.013469827586206897
"CIEL3"	"2015-11-10"	0.016758241758241744
"CIEL3"	"2015-11-11"	-0.013989776701641192
"CIEL3"	"2015-11-12"	0.01260273972602742
"CIEL3"	"2015-11-13"	0.005717397222978516
"CIEL3"	"2015-11-16"	-0.0016216216216216831
"CIEL3"	"2015-11-17"	0.007263922518159699
"CIEL3"	"2015-11-18"	-0.013669257571696732
"CIEL3"	"2015-11-19"	0.01562921045540281
"CIEL3"	"2015-11-23"	0.005797101449275332
"CIEL3"	"2015-11-24"	-0.0026315789473684583
"CIEL3"	"2015-11-25"	-0.009076348104645046
"CIEL3"	"2015-11-26"	0.016981132075471576
"CIEL3"	"2015-11-27"	-0.016017084890549958
"CIEL3"	"2015-11-30"	-0.03543956043956042
"CLSC4"	"2015-11-03"	0.007843137254901933
"CLSC4"	"2015-11-04"	0.018039215686274545
"CLSC4"	"2015-11-05"	0.015624999999999944
"CLSC4"	"2015-11-06"	0.003846153846153901
"CLSC4"	"2015-11-09"	0.022988505747126353
"CLSC4"	"2015-11-10"	0.010486891385767833
"CLSC4"	"2015-11-11"	0.011111111111111138
"CLSC4"	"2015-11-12"	0.014814814814814762
"CLSC4"	"2015-11-13"	-0.01459854014598535
"CLSC4"	"2015-11-16"	-0.01538461538461533
"CLSC4"	"2015-11-17"	-0.01889763779527547
"CLSC4"	"2015-11-18"	-0.00561797752808991
"CLSC4"	"2015-11-19"	-0.03147699757869254
"CLSC4"	"2015-11-23"	-0.006600660066006607
"CLSC4"	"2015-11-24"	0.015780730897010074
"CLSC4"	"2015-11-25"	0.004065040650406417
"CLSC4"	"2015-11-26"	-0.0048582995951417405
"CLSC4"	"2015-11-27"	-0.014646053702196887
"CLSC4"	"2015-11-30"	-0.059166666666666735
"CMIG3"	"2015-11-03"	0.02037845705967972
"CMIG3"	"2015-11-04"	0.0
"CMIG3"	"2015-11-05"	0.01928374655647391
"CMIG3"	"2015-11-06"	-0.0540540540540541
"CMIG3"	"2015-11-09"	-0.024045261669024036
"CMIG3"	"2015-11-10"	0.014471780028943509
"CMIG3"	"2015-11-11"	-0.002770083102493016
"CMIG3"	"2015-11-12"	-0.06292749658002736
"CMIG3"	"2015-11-13"	-0.015918958031837963
"CMIG3"	"2015-11-16"	-0.014492753623188482
"CMIG3"	"2015-11-17"	-0.007278020378457034
"CMIG3"	"2015-11-18"	-0.005822416302765653
"CMIG3"	"2015-11-19"	0.0014619883040935362
"CMIG3"	"2015-11-23"	-0.022503516174402268
"CMIG3"	"2015-11-24"	-0.010043041606886571
"CMIG3"	"2015-11-25"	-0.02142857142857148
"CMIG3"	"2015-11-26"	0.004347826086956429
"CMIG3"	"2015-11-27"	-0.03008595988538694
"CMIG3"	"2015-11-30"	-0.03079178885630498
"CMIG4"	"2015-11-03"	0.029972752043596698
"CMIG4"	"2015-11-04"	0.01697127937336813
"CMIG4"	"2015-11-05"	0.031047865459249587
"CMIG4"	"2015-11-06"	-0.060606060606060545
"CMIG4"	"2015-11-09"	-0.010695187165775409
"CMIG4"	"2015-11-10"	0.013513513513513466
"CMIG4"	"2015-11-11"	-0.0012953367875647393
"CMIG4"	"2015-11-12"	-0.04364569961489087
"CMIG4"	"2015-11-13"	-0.01081081081081082
"CMIG4"	"2015-11-16"	-0.005449591280653956
"CMIG4"	"2015-11-17"	-0.03783783783783787
"CMIG4"	"2015-11-18"	0.007002801120448279
"CMIG4"	"2015-11-19"	-0.0013755158184318827
"CMIG4"	"2015-11-23"	-0.012162162162162262
"CMIG4"	"2015-11-24"	0.01795580110497236
"CMIG4"	"2015-11-25"	-0.025850340136054355
"CMIG4"	"2015-11-26"	0.0041208791208790325
"CMIG4"	"2015-11-27"	-0.04264099037138922
"CMIG4"	"2015-11-30"	-0.0503597122302159
"COCE5"	"2015-11-03"	-0.021105527638190864
"COCE5"	"2015-11-04"	-0.006673511293634446
"COCE5"	"2015-11-05"	-0.01574803149606293
"COCE5"	"2015-11-06"	0.0012926577042398437
"COCE5"	"2015-11-09"	0.005221932114882581
"COCE5"	"2015-11-10"	0.02881844380403462
"COCE5"	"2015-11-11"	-0.028858541612986458
"COCE5"	"2015-11-12"	0.005291005291005366
"COCE5"	"2015-11-13"	-0.007894736842105189
"COCE5"	"2015-11-16"	-0.013157894736842105
"COCE5"	"2015-11-17"	-0.010106382978723473
"COCE5"	"2015-11-18"	0.005161640858462312
"COCE5"	"2015-11-19"	0.040525739320919955
"COCE5"	"2015-11-23"	0.006842105263157842
"COCE5"	"2015-11-24"	0.003697834125726375
"COCE5"	"2015-11-25"	0.0036997885835093405
"COCE5"	"2015-11-26"	0.011637133033588936
"COCE5"	"2015-11-27"	-0.015179272441769125
"COCE5"	"2015-11-30"	-0.006640106241699867
"CPFE3"	"2015-11-03"	0.03741935483870957
"CPFE3"	"2015-11-04"	0.019888129272840293
"CPFE3"	"2015-11-05"	-0.013480392156862675
"CPFE3"	"2015-11-06"	-0.007499999999999951
"CPFE3"	"2015-11-09"	-0.024050632911392453
"CPFE3"	"2015-11-10"	0.028086218158066605
"CPFE3"	"2015-11-11"	0.009463722397476363
"CPFE3"	"2015-11-12"	0.005586592178770941
"CPFE3"	"2015-11-13"	-0.008489993935718438
"CPFE3"	"2015-11-16"	-0.008620689655172232
"CPFE3"	"2015-11-17"	-0.006785934608266467
"CPFE3"	"2015-11-18"	0.025814382298709387
"CPFE3"	"2015-11-19"	-0.021364985163204925
"CPFE3"	"2015-11-23"	0.0036122817579772593
"CPFE3"	"2015-11-24"	0.009667673716012093
"CPFE3"	"2015-11-25"	-0.020420420420420412
"CPFE3"	"2015-11-26"	0.004255319148936188
"CPFE3"	"2015-11-27"	-0.030487804878048676
"CPFE3"	"2015-11-30"	-0.003166561114629445
"CPLE3"	"2015-11-03"	0.04031510658016687
"CPLE3"	"2015-11-04"	0.0017621145374448965
"CPLE3"	"2015-11-05"	0.017551557700746036
"CPLE3"	"2015-11-06"	-0.0387931034482758
"CPLE3"	"2015-11-09"	-0.019695613249776242
"CPLE3"	"2015-11-10"	0.01576263328697264
"CPLE3"	"2015-11-11"	0.0245343025897319
"CPLE3"	"2015-11-12"	-0.07327001356852107
"CPLE3"	"2015-11-13"	-0.004878048780487874
"CPLE3"	"2015-11-16"	0.006876227897838928
"CPLE3"	"2015-11-17"	-0.014634146341463448
"CPLE3"	"2015-11-18"	0.007425742574257531
"CPLE3"	"2015-11-19"	-0.006363191385217768
"CPLE3"	"2015-11-23"	-0.016152716593245145
"CPLE3"	"2015-11-24"	-0.009950248756219046
"CPLE3"	"2015-11-25"	0.005025125628140776
"CPLE3"	"2015-11-26"	0.007444168734491422
"CPLE3"	"2015-11-27"	-0.03303303303303304
"CPLE3"	"2015-11-30"	-0.00518134715025914
"CPLE6"	"2015-11-03"	0.037037037037037125
"CPLE6"	"2015-11-04"	0.008009492732126847
"CPLE6"	"2015-11-05"	0.02480803307737754
"CPLE6"	"2015-11-06"	-0.034603082291363704
"CPLE6"	"2015-11-09"	-0.010703363914373131
"CPLE6"	"2015-11-10"	0.018891687657430663
"CPLE6"	"2015-11-11"	0.028421377818968235
"CPLE6"	"2015-11-12"	-0.07343083485679464
"CPLE6"	"2015-11-13"	0.0049668874172186135
"CPLE6"	"2015-11-16"	0.0033046926635822162
"CPLE6"	"2015-11-17"	-0.00916830386378512
"CPLE6"	"2015-11-18"	0.009296148738379733
"CPLE6"	"2015-11-19"	-0.008803390935767952
"CPLE6"	"2015-11-23"	-0.004854368932038789
"CPLE6"	"2015-11-24"	-0.0075360419397116785
"CPLE6"	"2015-11-25"	0.004975124378109524
"CPLE6"	"2015-11-26"	0.00829737802854298
"CPLE6"	"2015-11-27"	-0.03247183565275018
"CPLE6"	"2015-11-30"	-0.015437392795883338
"CPRE3"	"2015-11-03"	0.0
"CPRE3"	"2015-11-04"	0.004842615012106434
"CPRE3"	"2015-11-05"	0.0
"CPRE3"	"2015-11-06"	0.0
"CPRE3"	"2015-11-09"	0.0
"CPRE3"	"2015-11-10"	0.0
"CPRE3"	"2015-11-11"	0.0
"CPRE3"	"2015-11-12"	0.0008110300081102828
"CPRE3"	"2015-11-13"	-0.04341085271317833
"CPRE3"	"2015-11-16"	-0.12636505460218417
"CPRE3"	"2015-11-17"	-0.010434782608695584
"CPRE3"	"2015-11-18"	-0.02575107296137345
"CPRE3"	"2015-11-19"	-0.012345679012345729
"CPRE3"	"2015-11-23"	-0.013215859030837036
"CPRE3"	"2015-11-24"	-0.025915996425379728
"CPRE3"	"2015-11-25"	0.003690036900369089
"CPRE3"	"2015-11-26"	0.004621072088724486
"CPRE3"	"2015-11-27"	0.011959521619135308
"CPRE3"	"2015-11-30"	0.0
"CRUZ3"	"2015-11-03"	0.0
"CRUZ3"	"2015-11-04"	0.0
"CRUZ3"	"2015-11-05"	0.002193784277879295
"CRUZ3"	"2015-11-06"	-0.001459854014598509
"CRUZ3"	"2015-11-09"	0.0
"CRUZ3"	"2015-11-10"	0.0
"CRUZ3"	"2015-11-11"	0.004379562043795657
"CRUZ3"	"2015-11-12"	-0.0007288629737609173
"CRUZ3"	"2015-11-13"	0.0
"CRUZ3"	"2015-11-16"	0.0
"CRUZ3"	"2015-11-17"	0.003639010189228452
"CRUZ3"	"2015-11-18"	0.0913059294288833
"CRUZ3"	"2015-11-19"	-0.07622565480188044
"CRUZ3"	"2015-11-23"	0.013808139534883685
"CRUZ3"	"2015-11-24"	0.0021786492374728495
"CRUZ3"	"2015-11-25"	-0.0003628447024672718
"CRUZ3"	"2015-11-26"	-0.0014239943040227536
"CRUZ3"	"2015-11-27"	-0.001447178002894325
"CRUZ3"	"2015-11-30"	-0.002891217925551205
"CSAN3"	"2015-11-03"	0.03712770297837618
"CSAN3"	"2015-11-04"	-0.010192081536652353
"CSAN3"	"2015-11-05"	0.023752969121140055
"CSAN3"	"2015-11-06"	-0.0162980209545983
"CSAN3"	"2015-11-09"	-0.01185770750988145
"CSAN3"	"2015-11-10"	0.02462656439241015
"CSAN3"	"2015-11-11"	0.0019455252918288216
"CSAN3"	"2015-11-12"	0.03112840466926073
"CSAN3"	"2015-11-13"	-0.014138326327856362
"CSAN3"	"2015-11-16"	-0.010054137664346404
"CSAN3"	"2015-11-17"	-0.0023382696804364273
"CSAN3"	"2015-11-18"	0.004312034496275948
"CSAN3"	"2015-11-19"	0.015624999999999944
"CSAN3"	"2015-11-23"	-0.0030592734225620764
"CSAN3"	"2015-11-24"	0.010412649440802143
"CSAN3"	"2015-11-25"	-0.03088803088803078
"CSAN3"	"2015-11-26"	0.013157894736842179
"CSAN3"	"2015-11-27"	-0.0019833399444665095
"CSAN3"	"2015-11-30"	-0.03599999999999994
"CSMG3"	"2015-11-03"	0.06682027649769594
"CSMG3"	"2015-11-04"	0.024442846872753405
"CSMG3"	"2015-11-05"	0.03508771929824561
"CSMG3"	"2015-11-06"	-0.056987788331071904
"CSMG3"	"2015-11-09"	0.011502516175413383
"CSMG3"	"2015-11-10"	0.028368794326241162
"CSMG3"	"2015-11-11"	0.007580978635423807
"CSMG3"	"2015-11-12"	0.02503382949932348
"CSMG3"	"2015-11-13"	-0.03162055335968382
"CSMG3"	"2015-11-16"	0.052168021680216774
"CSMG3"	"2015-11-17"	0.0019305019305020038
"CSMG3"	"2015-11-18"	-0.008290816326530549
"CSMG3"	"2015-11-19"	0.0509554140127389
"CSMG3"	"2015-11-23"	-0.012642986152919979
"CSMG3"	"2015-11-24"	-0.0237949969493594
"CSMG3"	"2015-11-25"	0.050062578222778514
"CSMG3"	"2015-11-26"	-0.0017878426698451212
"CSMG3"	"2015-11-27"	0.0060496067755594594
"CSMG3"	"2015-11-30"	-0.017427884615384564
"CSNA3"	"2015-11-03"	0.12444444444444436
"CSNA3"	"2015-11-04"	-0.04615384615384619
"CSNA3"	"2015-11-05"	-0.0020161290322580215
"CSNA3"	"2015-11-06"	0.004016064257028026
"CSNA3"	"2015-11-09"	0.014028056112224328
"CSNA3"	"2015-11-10"	0.015748031496063006
"CSNA3"	"2015-11-11"	0.021032504780114612
"CSNA3"	"2015-11-12"	0.005565862708719898
"CSNA3"	"2015-11-13"	-0.0666666666666666
"CSNA3"	"2015-11-16"	0.004081632653061137
"CSNA3"	"2015-11-17"	-0.01799999999999997
"CSNA3"	"2015-11-18"	0.09090909090909081
"CSNA3"	"2015-11-19"	-0.008460236886632796
"CSNA3"	"2015-11-23"	-0.02051282051282038
"CSNA3"	"2015-11-24"	0.05419580419580428
"CSNA3"	"2015-11-25"	0.03389830508474564
"CSNA3"	"2015-11-26"	-0.02113821138211395
"CSNA3"	"2015-11-27"	-0.01342281879194632
"CSNA3"	"2015-11-30"	-0.07407407407407414
"CTAX11"	"2015-11-03"	0.05263157894736847
"CTAX11"	"2015-11-04"	-0.10493827160493836
"CTAX11"	"2015-11-05"	0.0
"CTAX11"	"2015-11-06"	-0.006756756756756763
"CTAX11"	"2015-11-09"	-0.013333333333333345
"CTAX11"	"2015-11-10"	-0.04827586206896556
"CTAX11"	"2015-11-11"	0.0
"CTAX11"	"2015-11-12"	-0.08888888888888896
"CTAX11"	"2015-11-13"	-0.20491803278688525
"CTAX11"	"2015-11-16"	-0.06603773584905666
"CTAX11"	"2015-11-17"	-0.18000000000000005
"CTAX11"	"2015-11-18"	-0.13580246913580257
"CTAX11"	"2015-11-19"	0.056338028169014134
"CTAX11"	"2015-11-23"	-0.07594936708860765
"CTAX11"	"2015-11-24"	-0.20000000000000004
"CTAX11"	"2015-11-25"	0.32786885245901654
"CTAX11"	"2015-11-26"	-0.07058823529411758
"CTAX11"	"2015-11-27"	-0.047058823529411674
"CTAX11"	"2015-11-30"	-0.1785714285714286
"CTAX4"	"2015-11-03"	0.0
"CTAX4"	"2015-11-04"	-0.11428571428571424
"CTAX4"	"2015-11-05"	0.0
"CTAX4"	"2015-11-06"	-0.11428571428571424
"CTAX4"	"2015-11-09"	-0.06250000000000006
"CTAX4"	"2015-11-10"	0.0
"CTAX4"	"2015-11-11"	-0.12903225806451607
"CTAX4"	"2015-11-12"	0.07407407407407393
"CTAX4"	"2015-11-13"	-0.15384615384615388
"CTAX4"	"2015-11-16"	-0.04761904761904753
"CTAX4"	"2015-11-17"	-0.15
"CTAX4"	"2015-11-18"	-0.1764705882352941
"CTAX4"	"2015-11-19"	-0.11764705882352951
"CTAX4"	"2015-11-23"	-0.23529411764705885
"CTAX4"	"2015-11-24"	0.06666666666666674
"CTAX4"	"2015-11-25"	0.4999999999999999
"CTAX4"	"2015-11-26"	-0.29629629629629634
"CTAX4"	"2015-11-27"	-0.15
"CTAX4"	"2015-11-30"	-0.22222222222222213
"CTIP3"	"2015-11-03"	0.020718232044198894
"CTIP3"	"2015-11-04"	-0.012113055181695713
"CTIP3"	"2015-11-05"	0.0065377281394715875
"CTIP3"	"2015-11-06"	0.00844916871082045
"CTIP3"	"2015-11-09"	0.0070270270270269735
"CTIP3"	"2015-11-10"	0.006981740064446778
"CTIP3"	"2015-11-11"	0.02132764596107716
"CTIP3"	"2015-11-12"	0.0075955997904661905
"CTIP3"	"2015-11-13"	0.005263157894736917
"CTIP3"	"2015-11-16"	0.002617115938236101
"CTIP3"	"2015-11-17"	-0.00907205806117163
"CTIP3"	"2015-11-18"	0.0057261842790213135
"CTIP3"	"2015-11-19"	-0.020817270624517995
"CTIP3"	"2015-11-23"	-0.0007888509071785732
"CTIP3"	"2015-11-24"	0.004228329809725068
"CTIP3"	"2015-11-25"	-0.024189261031366205
"CTIP3"	"2015-11-26"	0.0457516339869281
"CTIP3"	"2015-11-27"	-0.013389341034392361
"CTIP3"	"2015-11-30"	-0.0024396855516401034
"CVCB3"	"2015-11-03"	0.026694045174538026
"CVCB3"	"2015-11-04"	0.005996002664890064
"CVCB3"	"2015-11-05"	0.006622516556291367
"CVCB3"	"2015-11-06"	-0.032258064516129045
"CVCB3"	"2015-11-09"	0.0006807351940095158
"CVCB3"	"2015-11-10"	0.002719238613188249
"CVCB3"	"2015-11-11"	0.015603799185888766
"CVCB3"	"2015-11-12"	-0.012016021361815735
"CVCB3"	"2015-11-13"	-0.020270270270270316
"CVCB3"	"2015-11-16"	0.0
"CVCB3"	"2015-11-17"	-0.005486968449931418
"CVCB3"	"2015-11-18"	-0.006168608636052081
"CVCB3"	"2015-11-19"	-0.023890784982935127
"CVCB3"	"2015-11-23"	0.005547850208044388
"CVCB3"	"2015-11-24"	-0.03794037940379407
"CVCB3"	"2015-11-25"	0.014234875444839807
"CVCB3"	"2015-11-26"	0.04701754385964912
"CVCB3"	"2015-11-27"	-0.04155495978552273
